,Owner,total_capacity,num_countries,avg_iso14001,avg_iso50001,avg_responsible,centroid_lat,centroid_lon,env_score
951,Yazici Demir Celik Sanayi ve Turizm Ticaret AŞ,0.0,1,1.0,1.0,0.0,36.685932,36.206275,0.6666666666666666
952,Yenakiieve Metallurgical Plant Branch PJSC,2000.0,1,1.0,1.0,0.0,48.220502,38.228626,0.6666666666666666
953,Yesilyurt Demir Celik Endustri Ve Liman Isletmeleri AŞ,0.0,1,1.0,1.0,0.0,41.241199,36.442055,0.6666666666666666
954,Yichang Fulong Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,30.586332,111.398846,0.6666666666666666
955,Yieh United Steel Corp,0.0,1,1.0,1.0,0.0,22.830857,120.300604,0.6666666666666666
956,Yildizlar Yatirim Holding AŞ,0.0,1,1.0,1.0,0.0,40.870333,29.55767,0.6666666666666666
957,Yingkou Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,40.664651,122.415057,0.6666666666666666
958,Yun County Rongfeng Rolling Mill Factory,0.0,1,1.0,1.0,0.0,32.738598,110.793269,0.6666666666666666
959,YunNan Province Tiangao Nickel Alloy Co Ltd,0.0,1,1.0,1.0,0.0,24.80128,104.063455,0.6666666666666666
960,Yunnan Desheng Steel Co Ltd,0.0,1,1.0,1.0,0.0,25.142516,102.077727,0.6666666666666666
961,Yunnan Jingye Steel Co,0.0,1,1.0,1.0,0.0,25.023852,102.312086,0.6666666666666666
962,Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,25.45543,103.547242,0.6666666666666666
963,Yunnan Qujing Iron and Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,26.275342,104.168311,0.6666666666666666
964,Yunnan Qujing Iron and Steel Group Yanggang Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,25.308777,103.876391,0.6666666666666666
965,Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co Ltd,0.0,1,1.0,1.0,0.0,24.465884,102.543682,0.6666666666666666
966,Yunnan Yuxi Xianfu Iron and Steel (Group) Co Ltd,0.0,1,1.0,1.0,0.0,24.012309,102.186364,0.6666666666666666
967,Yuxi Xinxing Iron & Steel Co Ltd,0.0,1,1.0,1.0,0.0,24.249024,102.521747,0.6666666666666666
968,Zaporiz'kyi Metalurhiinyi Kombinat Zaporizhstal' PJSC,6300.0,1,1.0,1.0,0.0,47.86838,35.161773,0.6666666666666666
969,Zarand Iranian Steel Co,7700.0,1,1.0,1.0,0.0,30.749633,56.6675096,0.6666666666666666
970,Zenith Steel Group (Nantong) Co Ltd,0.0,1,1.0,1.0,0.0,32.133954,121.513173,0.6666666666666666
971,Zenith Steel Group Co Ltd,12800.0,1,1.0,1.0,0.0,31.707656,120.079591,0.6666666666666666
972,Zhangjiagang Hongchang Steel Co Ltd,0.0,1,1.0,1.0,0.0,31.983146,120.638992,0.6666666666666666
973,Zhangjiagang Rongsheng Steel-Making Co Ltd,0.0,1,1.0,1.0,0.0,31.985496,120.644565,0.6666666666666666
974,Zhejiang TSINGSHAN IRON&STEEL Co Ltd,0.0,1,1.0,1.0,0.0,28.136096,120.380401,0.6666666666666666
975,Zhejiang Wantai Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,30.944342,120.971803,0.6666666666666666
976,Zhejiang Yuxin Industrial Co Ltd,0.0,1,1.0,1.0,0.0,28.787202,120.248592,0.6666666666666666
977,Zhengzhou YONGTONG SPECIAL Steel Co Ltd,0.0,1,1.0,1.0,0.0,34.64443,112.937985,0.6666666666666666
978,Zhenshi Group EASTERN SPECIAL Steel Co Ltd,0.0,1,1.0,1.0,0.0,30.720411,120.898518,0.6666666666666666
979,Zhongpu (Handan) Iron and Steel Co Ltd,2623.0,1,1.0,1.0,0.0,36.721376,113.910271,0.6666666666666666
980,Zhongxin Iron and Steel Group Co Ltd,0.0,1,1.0,1.0,0.0,34.368618,118.31556,0.6666666666666666
981,Zhuhai Yueyufeng IRON&STEEL Co Ltd,0.0,1,1.0,1.0,0.0,21.96092,113.198718,0.6666666666666666
982,Zibo Qilin Fushan Steel Co Ltd,0.0,1,1.0,1.0,0.0,36.887998,118.145416,0.6666666666666666
983,Zunyi Changling Special Steel Co Ltd,0.0,1,1.0,1.0,0.0,27.614947,106.949752,0.6666666666666666
984,Zunyi County Fuxin Iron & Steel Product Co Ltd,0.0,1,1.0,1.0,0.0,27.591697,106.815453,0.6666666666666666
985,unknown,0.0,3,1.0,1.0,0.0,27.571389333333332,89.48505399999999,0.6666666666666666
986,Çebitaş Demir Çelik Endüstrisi AŞ,0.0,1,1.0,1.0,0.0,38.74074,26.951743,0.6666666666666666
987,Çolakoğlu Metalürji AŞ,0.0,1,1.0,1.0,0.0,40.768409,29.529979,0.6666666666666666
